"AirTemperature","Pressure","Humidity","WaterTemperature","WindSpeed"
27.4,1004.6,72.5,28.44,24.2892
27.3,1004.6,71.8,28.43,22.9608
27.2,1004.5,71.8,28.44,23.8392
27.2,1004.5,72.8,28.36,23.8644
27.1,1004.3,72.1,28.31,24.5808
27.1,1004.4,72,28.28,25.5204
27.3,1004.3,73.6,28.22,25.0596
27.1,1004.1,71.9,28.19,23.8284
27.1,1004.2,72.5,28.12,23.1624
27.1,1004.2,73.1,28.12,21.3336
27.1,1004.1,72.5,28.13,21.924
27.3,1003.9,72.9,28.11,22.9572
27.2,1004.1,73.3,28.08,22.932
27.1,1004,73.3,28.09,21.6216
27.1,1004,72.7,28.09,23.2344
27.1,1004.1,73.3,28.11,23.148
27,1004.2,74.4,28.06,24.0552
27.2,1004,73.8,28.06,25.4592
27.1,1004.1,73.3,28.06,25.4124
27.3,1004.3,74.2,28.06,25.2072
27.1,1004.3,73.8,28.06,25.4664
27.1,1004.3,72.5,28.06,25.9956
27.2,1004.5,72.5,28.09,24.372
27.2,1004.5,73.7,28.06,24.03
27.3,1004.6,73,28.09,22.5504
27.1,1004.7,72.1,28.09,21.924
27.1,1004.8,71.6,28.06,23.1084
27.2,1004.8,72.7,28.16,22.536
27.1,1005,71,28.21,21.6684
27.3,1005.1,73.9,28.25,22.1112
27.3,1005.2,72.1,28.24,21.9924
27.2,1005.4,69,27.97,24.6996
27.2,1005.6,70.9,27.87,21.8016
27.2,1005.7,70,27.78,22.0608
27.3,1005.8,70.7,27.77,20.988
27.3,1005.9,68.6,27.82,22.0644
27.3,1006,68.8,27.87,21.8772
27.3,1006.3,69.4,28.01,21.4308
27.4,1006.4,68.2,28.03,20.4948
27.4,1006.5,69.4,28.06,20.52
27.5,1006.5,67.7,28.11,19.7136
27.3,1006.6,70,28.13,17.7372
27.4,1006.8,68.5,28.16,19.0728
27.4,1006.9,71.2,28.16,18.2952
27.5,1007,69.8,28.16,17.7768
27.4,1006.9,68,28.18,17.1972
27.5,1006.9,68.3,28.22,16.7904
27.5,1006.9,67.9,28.26,18.126
27.5,1006.9,69.3,28.29,17.442
27.6,1007,69.8,28.32,17.4996
27.5,1007,68.1,28.33,16.9956
27.6,1007,71.5,28.35,17.3484
27.5,1007.1,70.1,28.36,15.174
27.6,1007.1,72.2,28.37,15.0588
27.6,1007.2,71.1,28.37,12.078
27.6,1007.3,70.1,28.37,13.5756
27.6,1007.2,71.2,28.41,12.1896
27.5,1007.1,71.7,28.39,13.9896
27.5,1007.1,69,28.39,14.1624
27.6,1007.1,68.9,28.37,13.986
27.6,1006.9,68.1,28.36,13.8204
27.6,1006.9,69.9,28.39,11.1312
27.5,1006.9,69.9,28.4,12.6576
27.6,1006.7,70.4,28.42,14.1408
27.6,1006.6,69.9,28.39,14.0832
27.5,1006.5,69.5,28.39,13.7376
27.6,1006.3,70.2,28.4,13.8204
27.5,1006.2,71.1,28.41,13.8816
27.5,1006,70.1,28.41,14.8968
27.6,1005.9,70.7,28.42,15.2964
27.5,1005.7,69.4,28.44,15.3036
27.6,1005.6,69.9,28.45,15.6276
27.5,1005.5,71.7,28.47,18.9828
27.6,1005.5,71.2,28.5,18.18
27.6,1005.4,71.9,28.51,18.2016
27.6,1005.3,72.5,28.5,18.2844
27.6,1005.1,72.6,28.5,18.7848
27.6,1005.1,71.2,28.51,19.53
27.7,1005,70.6,28.5,18.0252
27.6,1004.9,70.6,28.5,17.8812
27.6,1004.7,70.7,28.48,18.1584
27.6,1004.8,69.2,28.48,16.956
27.6,1004.7,70.1,28.48,16.0776
27.6,1004.6,71.4,28.52,16.4088
27.7,1004.4,71.1,28.52,15.606
27.7,1004.3,71.8,28.51,16.8876
27.7,1004.3,71.3,28.51,15.1236
27.6,1004.2,71,28.55,15.1596
27.7,1003.9,72.7,28.55,15.7608
27.8,1003.8,72.8,28.55,16.7004
27.7,1003.8,70.9,28.58,18.0684
27.7,1003.8,71.7,28.56,18.9972
27.8,1003.7,71.2,28.56,19.4868
27.8,1003.7,71.8,28.52,20.6784
27.8,1003.7,71.5,28.49,18.5004
27.8,1003.8,71.9,28.46,18.4464
27.9,1003.9,71.9,28.46,17.6184
27.9,1003.8,71.3,28.45,17.1216
27.8,1003.8,71.3,28.42,16.902
27.8,1003.9,72,28.42,17.3016
27.9,1003.9,72,28.41,16.1388
27.8,1003.9,72.4,28.39,16.0776
27.9,1003.9,71.6,28.34,17.9784
27.8,1003.9,72.2,28.33,18.3024
27.9,1004.1,72.8,28.37,17.9892
27.9,1004.3,72,28.36,17.2908
27.8,1004.5,72.4,28.36,17.8128
27.9,1004.5,71.6,28.34,16.5708
27.8,1004.5,72.5,28.32,17.1612
27.8,1004.6,71.9,28.32,18.7812
28.1,1004.9,74,28.32,17.6256
27.9,1004.9,74.3,28.3,17.946
27.9,1005.1,73.4,28.32,18.2988
27.9,1005.3,72.8,28.34,18.522
27.9,1005.6,75.3,28.36,17.0568
27.9,1005.6,74.5,28.38,16.0164
27.9,1005.8,75.2,28.38,16.2288
27.9,1005.9,77.1,28.38,15.0336
27.9,1005.9,77.1,28.38,14.6772
27.8,1005.9,75.6,28.36,14.2632
27.8,1006,75.2,28.36,13.0248
27.9,1006,75.6,28.32,14.0652
27.8,1006.1,73.7,27.97,13.5936
27.8,1006.2,74.3,27.67,11.754
27.8,1006.3,75.1,27.6,13.5756
27.7,1006.5,73.4,27.59,14.922
27.9,1006.7,73.9,27.56,14.3712
27.8,1006.9,72.2,27.49,13.6728
27.8,1007,73.2,27.44,13.7952
27.8,1007.1,73.8,27.46,13.2732
27.9,1007.2,72,27.52,13.1508
27.9,1007.3,73.8,27.59,12.1464
27.9,1007.3,73.5,27.68,13.8852
27.8,1007.3,73.3,27.81,12.6684
27.8,1007.3,72.6,27.87,14.13
27.9,1007.3,74.7,27.91,12.6036
27.9,1007.3,74.1,27.91,12.8412
27.9,1007.3,73.4,27.93,14.3388
27.8,1007.3,74.6,27.94,14.2416
27.7,1007.2,73.2,27.95,14.3604
27.8,1006.9,73.4,27.92,15.6888
27.9,1006.9,73.8,27.94,16.2576
28,1006.7,75.5,27.97,17.676
27.8,1006.6,73.2,28.01,18.9216
27.8,1006.7,73.9,28.09,15.4152
27.8,1006.6,73.3,28.13,15.5304
27.8,1006.6,74.4,28.16,16.2108
27.8,1006.5,71.6,28.19,16.128
27.8,1006.4,72.3,28.19,15.4728
27.8,1006.3,71.2,28.19,18.54
27.9,1006.2,75.3,28.22,19.8648
27.7,1006.1,73.8,28.22,20.0556
27.6,1006.2,74.1,28.22,19.4148
27.6,1006.3,73.1,28.22,17.8524
27.7,1006.3,71.5,28.24,16.9416
27.7,1006.2,73.2,28.17,16.272
27.7,1006.1,72.7,27.94,16.056
27.7,1006,72.3,27.83,15.084
27.6,1006.1,71.9,27.13,15.1308
27.7,1006.1,72.3,26.91,15.0696
27.7,1006.2,71.4,26.72,13.5288
27.7,1006,72.1,26.88,12.0276
27.6,1006.1,73.3,26.85,10.5012
27.7,1006.3,73.3,26.66,10.1628
27.7,1006.2,72.3,26.51,8.3664
27.8,1006.3,72.5,26.45,9.3168
27.7,1006.5,71.5,26.41,12.2328
27.7,1006.4,72.5,26.27,14.7492
27.6,1006.6,72.3,26.39,15.1344
27.7,1006.7,72.3,26.97,13.3704
27.6,1006.8,70.6,27.56,14.4396
27.7,1006.9,74.1,27.9,13.9572
27.8,1007,72.1,28,13.122
27.7,1007.1,73.9,27.98,14.274
27.6,1007.3,71.6,27.94,15.6168
27.8,1007.4,72.8,27.94,16.1604
27.8,1007.5,70.2,27.94,17.2188
27.8,1007.6,69.5,27.94,18.2376
27.8,1007.7,69.6,27.94,18.36
27.8,1007.8,66.5,27.91,18.918
27.9,1008,68.1,27.88,17.4528
27.8,1007.9,68.7,27.91,17.8956
27.9,1008,69.4,27.94,16.146
27.8,1008,68.7,27.86,15.966
27.9,1008.3,69.6,27.81,13.2588
27.9,1008.3,69,27.79,13.0752
28,1008.3,69.2,27.78,14.0436
28,1008.5,70.4,27.78,13.6116
28.1,1008.5,68.8,27.79,11.9556
28.1,1008.6,67.1,27.63,11.6568
28.1,1008.7,67.7,27.69,9.288
28.2,1008.9,67.8,27.73,8.6832
28.1,1008.8,65.8,27.81,7.4916
28.3,1009.1,65.7,27.92,8.7624
28.4,1009.1,67.1,27.95,9.3852
28.2,1009,65.8,27.97,8.9676
28.3,1009.1,66.7,28.02,8.0604
28.4,1009,67,28.1,6.8076
28.3,1009,68.8,28.17,6.8904
28.3,1008.9,69.1,28.2,7.02
28.2,1008.8,69.1,28.25,8.3196
28.2,1008.6,69.1,28.27,9.45
28.2,1008.7,69.2,28.33,9.4356
28.1,1008.6,68,28.37,9.8136
28.1,1008.7,68.3,28.39,7.3476
28.3,1008.6,69.4,28.39,5.8248
28.2,1008.6,68.7,28.42,6.4332
28.2,1008.6,68,28.44,4.8852
28.2,1008.5,67.5,28.46,4.554
28.3,1008.4,66.8,28.46,3.924
28.5,1008.4,66.5,28.46,3.5496
28.5,1008.4,66.2,28.47,3.474
28.4,1008.3,67.1,28.47,3.87
28.9,1008.3,65.8,28.46,1.4868
29,1008.3,65.5,28.34,1.6416
28.3,1008.1,67.1,28.19,4.8168
28.3,1008,67.6,27.97,4.356
28.3,1007.9,68.6,28.14,3.996
28.2,1007.8,68.9,28.27,3.8736
28.3,1007.8,68.7,28.36,4.6296
28.3,1007.6,67.7,28.43,6.1128
28.3,1007.4,69.2,28.46,5.4036
28.2,1007.3,67.9,28.49,7.2216
28.2,1007.2,68.2,28.52,6.408
28.2,1007.1,67.4,28.55,8.3628
28.3,1007,67.4,28.55,9.2628
28.3,1007,68.6,28.57,9.9324
28.3,1006.9,67.5,28.57,11.1384
28.3,1006.9,67.8,28.58,9.0144
28.3,1006.8,66.6,28.56,8.982
28.4,1006.7,66.7,28.55,10.7172
28.3,1006.5,67.3,28.55,9.4896
28.3,1006.3,67.9,28.52,10.926
28.3,1006.3,67.3,28.5,11.5956
28.4,1006,67.8,28.46,12.8664
28.4,1006.2,68.3,28.46,11.8152
28.4,1006.2,68.8,28.46,12.1752
28.4,1006.2,69.1,28.46,12.582
28.4,1006.3,70.5,28.43,12.69
28.4,1006.1,69.8,27.48,13.9104
28.4,1006.2,70.3,26.99,13.0176
28.5,1006.1,69.9,26.71,15.7428
28.4,1005.9,69.7,26.59,15.588
28.6,1006,70.8,26.64,16.344
28.5,1006.2,70.2,26.64,16.2576
28.6,1006.3,70.9,26.64,16.5168
28.5,1006.3,69.4,26.64,16.7976
28.6,1006.3,71,26.78,16.8984
28.6,1006.6,68.7,26.64,17.4384
28.6,1006.7,69.3,26.48,16.4988
28.7,1006.9,71,26.31,19.7568
28.6,1007,68.6,26.12,19.854
28.7,1007.1,68.8,26.42,20.4948
28.6,1007.2,68.7,27.16,21.1392
28.7,1007.4,68.2,27.57,19.7172
28.6,1007.3,68.5,27.79,20.358
28.5,1007.4,67.5,27.7,20.5272
28.5,1007.4,69.1,27.72,20.2356
28.5,1007.4,69.1,27.98,22.0032
28.6,1007.6,72.1,28.08,21.0168
28.5,1007.6,72.9,28.12,22.9104
28.4,1007.5,69.8,28.07,25.3224
28.4,1007.7,69.7,28.09,24.678
28.4,1007.8,69.2,28.13,24.822
28.5,1007.9,73.6,28.17,22.8888
28.3,1007.9,72,28.19,23.2704
28.4,1008.1,70.6,28.22,23.2488
28.3,1008.1,71.2,28.24,22.446
28.2,1008.3,71.8,28.23,22.8312
28.3,1008.5,69.6,28.22,23.598
28.3,1008.7,71.4,28.09,23.6556
28.3,1008.7,70,28.02,23.7348
28.3,1008.8,72.5,27.97,24.0876
28.3,1008.7,69.6,27.94,24.2136
28.3,1008.7,70.8,27.94,25.3368
28.3,1008.7,70.5,27.97,24.696
28.3,1008.7,71.7,28.02,26.3556
28.2,1008.7,70,28.06,24.228
28.3,1008.8,69.9,28.06,21.8772
28.2,1008.7,72.6,28.09,21.9744
28.2,1008.8,71.6,28.06,19.3788
28.2,1008.7,71.1,27.55,18.7344
28.2,1008.7,73.2,27.3,19.6452
28.1,1008.7,73.1,27.07,21.8988
28,1008.6,72.3,26.91,21.708
28,1008.6,72.4,27.05,22.4028
28,1008.4,73.9,27.08,22.2192
28,1008.3,73.9,27.23,21.2112
28,1008.1,73.3,27.43,20.3112
28,1008,74.5,27.12,20.4876
27.9,1007.7,72.3,26.86,20.7468
27.8,1007.6,72.7,26.79,20.0592
27.9,1007.6,71.9,27.01,18.5688
27.8,1007.4,73.7,27.23,18.0576
27.8,1007.2,73.8,27.41,15.2028
27.8,1007,73.6,27.61,16.1028
27.8,1007.1,72.3,27.74,15.7464
27.8,1007,71.9,27.81,15.7608
27.8,1007.1,73.1,27.87,15.6996
27.7,1007.2,72.1,27.91,14.7384
27.8,1007.1,74.8,27.97,12.9924
27.6,1007.1,72.9,28,14.0472
27.6,1007.2,72.2,28.03,14.2452
27.7,1007.1,72.5,28.07,13.212
27.6,1007.1,71.7,28.09,13.7952
27.7,1007.2,73,28.13,12.78
27.6,1007.2,73,28.16,13.3416
27.6,1007.2,71.3,28.19,12.5136
27.6,1007.2,73.7,28.19,11.6928
27.7,1007.4,73.2,28.19,12.2148
27.7,1007.4,74.7,28.16,12.1788
27.6,1007.3,74,28.16,12.3084
27.5,1007.4,73,28.19,12.5532
27.5,1007.6,71.3,28.13,15.39
27.6,1007.6,72,28.03,14.292
27.6,1007.6,72.2,28.03,14.0112
27.6,1007.7,71.2,28.1,13.338
27.6,1007.9,69.9,28.13,13.5072
27.6,1008.1,70.1,28.13,13.0608
27.7,1008.1,69.5,28.16,13.6188
27.7,1008.3,70.8,28.19,13.9032
27.7,1008.4,71.2,28.19,13.0896
27.7,1008.6,72.2,28.19,11.9844
27.8,1008.6,71.6,28.22,12.4272
27.8,1008.9,71.3,28.25,13.644
27.9,1008.9,71.4,28.28,16.632
27.9,1009.1,71.5,28.3,15.9804
28,1009.3,70,28.32,14.976
28.1,1009.4,71.4,28.32,14.436
27.9,1009.4,71,28.32,16.6572
28.1,1009.4,69.5,28.33,17.7372
28,1009.5,69.9,28.35,15.9552
28.1,1009.6,67.1,28.34,15.6636
28,1009.8,68.2,28.34,14.8572
28.1,1009.9,65.5,28.33,14.724
28.1,1010,67.9,28.33,15.4836
28.1,1010.1,69.3,28.33,14.1012
28.1,1010.2,69.6,28.33,12.5676
28.1,1010.1,68,28.34,11.5992
28.2,1010.2,68.7,28.35,11.97
28.1,1010.2,69.5,28.39,14.1588
28.1,1010.2,71.3,28.39,12.9924
28,1010.2,70.6,28.35,11.9556
28.2,1010.2,72.2,28.26,13.1652
28.2,1010.3,71.8,27.93,12.294
28.1,1010.3,66.9,27.86,14.004
28.3,1010.1,68.3,27.84,15.21
28.2,1010.1,69.5,27.84,14.994
28.2,1010.1,66.8,27.84,15.5268
28.3,1010,67.9,27.68,14.0472
28.3,1010.1,69.4,27.63,13.4748
28.3,1010,70.5,27.7,12.8016
28.1,1009.9,70.5,27.74,14.7744
28.2,1009.9,70.4,27.81,13.5
28.2,1009.8,71.3,27.59,11.934
28.1,1009.8,71,26.91,11.3112
28.1,1009.8,69.8,26.41,11.5344
28.2,1009.5,70.1,26.45,11.0412
28.3,1009.5,69.9,26.55,10.5804
28.2,1009.4,68.5,26.68,10.6776
28.3,1009.3,70.1,26.7,8.9424
28.2,1009.3,70.3,26.8,9.1584
28.2,1009.2,68.6,26.91,10.8504
28.3,1009.1,66,27.09,10.7784
28.3,1009.1,64.9,27.27,9.7524
28.4,1008.8,68.4,27.5,9.5436
28.3,1008.8,67.1,26.64,7.5168
28.3,1008.7,67.3,26.22,6.3036
28.3,1008.5,66.4,26.07,6.4368
28.4,1008.4,67.8,26.03,5.9328
28.4,1008.4,68.6,25.95,5.796
28.3,1008.2,68.2,25.86,4.4748
28.4,1008.1,68.1,25.86,3.8412
28.3,1008.1,68.1,25.93,5.0508
28.3,1007.9,67.2,26.06,4.7952
28.3,1007.8,66.6,26.13,5.6844
28.5,1007.8,66.7,26.35,2.6388
28.6,1007.8,66.8,26.65,3.2184
28.4,1007.6,67.3,26.77,4.2948
29,1007.5,66.6,27.03,1.5696
28.8,1007.4,66.1,27.15,2.7648
28.6,1007.3,69.6,27.52,4.914
28.5,1007.4,69.8,27.63,5.2128
28.5,1007.3,69.8,27.61,3.8052
28.3,1007.3,69.8,27.68,6.5808
28.3,1007.3,69.6,27.81,6.2028
28.3,1007.4,70,27.91,6.5628
28.3,1007.5,69.7,28.03,7.218
28.3,1007.6,67.9,28.06,9.0792
28.3,1007.7,66,28.03,10.6164
28.3,1007.8,68.4,27.96,10.9116
28.4,1007.9,68.6,27.94,11.6676
28.3,1008,68.4,27.95,12.87
28.3,1008.1,68.5,28.05,14.634
28.3,1008.1,68.4,28.08,13.9032
28.2,1008.3,68.9,28.01,13.9284
28.2,1008.3,69.3,28.01,14.2128
28.2,1008.4,70.4,28.08,12.5316
28.1,1008.5,70.2,28.03,14.0544
28.2,1008.5,71.5,28.07,14.1696
28.1,1008.5,70,28.13,13.8996
28.2,1008.6,72.4,28.14,13.8456
28.2,1008.6,71,28.16,14.1588
28.2,1008.6,71.7,28.16,13.9932
28.2,1008.6,74.2,28.17,14.4612
28.1,1008.7,71.4,28.18,15.3324
28.1,1008.7,72.7,28.18,15.3144
28.2,1008.7,73.7,28.17,14.7744
28.1,1008.7,73.3,28.16,15.0732
28.1,1008.9,73.2,28.16,15.2568
28.1,1009,73.3,28.16,15.7392
28.2,1009.1,74.6,28.15,16.0524
28.2,1009.4,74.6,28.13,17.4204
28.2,1009.4,73.7,28.1,18.0936
28.2,1009.4,74.9,28.06,17.4636
28.2,1009.4,73.8,28.03,17.7228
28.2,1009.5,72.6,28.03,17.9892
28.3,1009.5,74.1,28.03,17.0856
28.2,1009.7,73.7,28.03,17.3052
28.3,1009.8,74.7,28.03,16.7184
28.3,1009.8,75.4,28.03,16.7436
28.3,1009.7,75.8,28.03,17.3484
28.3,1009.7,73.9,28.03,17.622
28.4,1009.8,73.3,28.03,17.964
28.4,1009.6,73.1,28.02,17.9388
28.3,1009.5,72.3,28,16.902
28.3,1009.3,74.3,28,18.4968
28.2,1009.3,72.4,28,19.296
28.3,1009.2,73.4,28.02,19.0116
28.3,1009.1,73.1,28.02,18.774
28.3,1009.1,72.5,28,17.8596
28.2,1008.9,71.8,28,19.7604
28.3,1008.8,72.9,28.06,20.3148
28.3,1008.7,74.3,28.13,18.558
28.2,1008.7,73.7,28.25,19.5804
28.2,1008.7,73.5,28.35,19.4004
28.1,1008.6,72.8,28.41,17.6796
28.2,1008.4,73.7,28.43,17.28
28.2,1008.3,74.9,28.38,17.334
28,1008,73.1,28.35,19.3356
28.1,1008,74.2,28.33,18.054
28.2,1008,75.8,28.34,17.586
28.1,1007.9,74.4,28.35,18.1296
28.1,1007.9,74.5,28.36,17.5824
27.9,1007.7,71.9,28.37,18.756
28,1007.7,72.4,28.38,18.1872
28,1007.6,73.1,28.41,17.9388
28.1,1007.6,74.4,28.44,17.532
28.1,1007.6,75.7,28.46,17.6148
28,1007.7,73.1,28.46,18.0504
27.9,1007.8,73,28.49,17.3628
28,1007.9,73.6,28.49,17.3088
27.9,1008,74.5,28.49,16.0776
27.8,1008.1,74.1,28.49,14.9724
27.9,1008.1,73.5,28.47,15.0408
28,1008.1,73.5,28.47,14.5116
27.9,1008.3,71.8,28.47,13.6044
27.9,1008.3,72.9,28.45,14.0148
27.9,1008.3,73.7,28.43,14.382
27.9,1008.4,72.8,28.4,14.6844
27.9,1008.6,74.3,28.38,16.1532
27.8,1008.6,73,28.36,18.702
27.8,1008.8,73.4,28.35,17.01
27.9,1008.8,73.2,28.36,15.6132
27.8,1009,71.4,28.38,16.0272
27.8,1009.3,70.8,28.41,15.9696
28,1009.4,70.8,28.41,15.3936
27.9,1009.5,69.3,28.41,14.2632
28,1009.7,69.3,28.38,13.7484
28.2,1009.8,70.3,28.33,12.834
27.9,1009.8,71.7,28.32,12.4452
28.1,1009.9,70.6,28.32,14.0004
28.1,1009.9,68.4,28.35,14.3676
28.2,1010.1,68.9,28.38,14.3316
28.2,1010.1,68.5,28.38,14.6772
28.3,1010.2,69.5,28.39,13.9284
28.3,1010.2,69.5,28.39,11.9232
28.3,1010.1,67.3,28.41,11.7036
28.4,1010.2,70.5,28.42,10.8792
28.2,1010.1,69.8,28.39,11.178
28.3,1010.2,72.4,28.39,11.1816
28.3,1010.2,71.3,28.38,10.6668
28.3,1010.3,72,28.35,10.764
28.2,1010.2,71.7,28.33,12.3012
28.2,1010.1,72.7,28.33,13.374
28.2,1010.2,72.1,28.36,11.1816
28.3,1010.1,70.7,28.38,9.2916
28.3,1010.1,71.5,28.38,10.0728
28.3,1010.1,71.3,28.39,10.6596
28.3,1009.9,71.5,28.4,10.3824
28.3,1010,72.5,28.43,11.322
28.3,1009.9,71.6,28.46,11.4876
28.2,1009.8,71,28.48,11.5956
28.2,1009.8,71.2,28.5,11.1816
28.2,1009.7,71,28.51,10.4544
28.3,1009.6,71.5,28.36,11.1528
28.3,1009.5,71,28.3,10.0044
28.3,1009.5,71.5,28.27,8.604
28.3,1009.5,71.3,28.27,8.8776
28.3,1009.5,70.9,28.27,8.3952
28.2,1009.3,71.2,28.27,9.0144
28.3,1009.1,73.3,28.27,8.1468
28.3,1008.9,73,28.27,10.6128
28.3,1008.8,73.2,28.3,8.7804
28.2,1008.6,72.3,28.32,8.3052
28.2,1008.5,73.2,28.34,7.884
28.3,1008.4,72,28.15,7.3116
28.3,1008.4,73.1,28.08,7.7112
28.3,1008.4,73.5,28.17,7.5852
28.3,1008.3,72.7,28.2,7.11
28.3,1008.1,72.5,28.2,8.7012
28.3,1008,72.7,28.24,8.3268
28.3,1007.9,73.3,28.23,8.7588
28.3,1007.8,72.3,28.27,7.7904
28.3,1007.7,71.5,28.3,8.532
28.3,1007.7,71.1,28.33,8.262
28.4,1007.7,71,28.39,6.5916
28.4,1007.7,71.9,28.39,7.8948
28.4,1007.7,72.4,28.36,6.8004
28.4,1007.6,72.7,28.4,6.7896
28.6,1007.4,72.7,28.44,4.3236
28.5,1007.4,72.5,28.42,6.3576
28.5,1007.3,73.5,28.42,6.0732
28.5,1007.2,73.9,28.39,8.1216
28.4,1007.2,72.3,28.39,9.8388
28.4,1006.9,72.8,28.39,10.2564
28.4,1006.7,70.6,28.42,11.5164
28.5,1006.7,70.1,28.45,12.816
28.5,1006.5,70.8,28.46,13.8528
28.5,1006.4,72.8,28.47,14.7564
28.4,1006.4,69.4,28.49,15.4116
28.5,1006.5,69.6,28.49,13.6548
28.5,1006.6,69,28.52,12.0096
28.5,1006.7,69.9,28.52,12.3408
28.6,1007,69.3,28.5,11.5776
28.6,1007,70.1,28.5,10.6668
28.6,1007.2,70,28.49,10.8972
28.6,1007.2,69.8,28.49,11.2032
28.5,1007.4,67.9,28.46,11.1168
28.6,1007.6,67,28.44,9.2772
28.6,1007.7,66.7,28.41,5.6556
28.5,1007.9,68.6,28.39,5.0652
28.5,1008.1,67.2,28.39,5.1552
28.5,1008,68.7,28.39,6.4836
28.4,1007.9,68.9,28.37,6.3324
28.4,1008.1,69.9,28.37,9.288
28.4,1008.1,69.3,28.37,8.1972
28.4,1008,67.7,28.37,8.8416
28.4,1008.1,69,28.37,10.9224
28.4,1008.1,70.1,28.37,9.8388
28.4,1008.3,68.9,28.38,12.1824
28.5,1008.3,69.9,28.38,10.4328
28.5,1008.4,71.1,28.4,12.6324
28.5,1008.6,72.1,28.41,12.2184
28.5,1008.6,72.6,28.42,10.386
28.4,1008.7,72.2,28.44,10.44
28.4,1008.8,72,28.47,8.0748
28.4,1008.8,72.3,28.5,9.4248
28.4,1009.1,70.9,28.5,12.0528
28.6,1009.1,71.5,28.51,13.6188
28.4,1009.1,71.3,28.54,14.0508
28.4,1008.9,72,28.5,15.966
28.4,1008.9,72.2,28.5,15.768
28.4,1009,72,28.49,16.1532
28.4,1009.1,71.7,28.47,16.7292
28.3,1009.1,71.6,28.45,15.4944
28.3,1009,72.1,28.44,14.5116
28.3,1008.7,73.2,28.41,16.74
28.3,1008.7,71.8,28.39,17.5248
28.3,1008.7,71.7,28.38,16.7688
28.3,1008.5,72.8,28.37,17.2548
28.3,1008.5,73.5,28.33,17.1504
28.2,1008.4,73.2,28.32,14.8284
28.1,1008.3,72.3,28.36,14.4972
28.2,1008.4,73.3,28.38,13.1112
28.2,1008.2,72.2,28.36,13.1184
28.1,1008,71.4,28.38,13.4964
28.3,1007.7,74.5,28.38,13.7664
28.2,1007.4,73.1,28.4,16.0704
28.1,1007.2,73.2,28.41,14.616
28.1,1007.2,73.3,28.44,13.2768
28.1,1007,73.4,28.44,12.0528
28.1,1007,74.4,28.46,11.574
28.1,1007,73.3,28.43,11.1744
28,1006.9,73.5,28.05,12.1644
28,1006.8,74,27.91,10.1016
28,1006.9,73.3,28,8.1576
28,1006.8,73.5,28.12,7.9056
27.9,1006.7,72.7,28.24,7.2972
27.9,1006.8,72.1,28.25,6.678
28,1006.7,73.4,28.28,5.8752
27.9,1006.6,72.3,28.32,7.5564
27.9,1006.6,72.3,28.35,8.3412
27.9,1006.4,72.3,28.36,7.578
27.9,1006.2,72.1,28.35,6.0696
27.9,1006.1,72.6,28.32,7.5132
27.9,1006,72.5,28.33,7.9308
27.9,1006,73.4,28.38,8.4492
27.8,1006.1,72.8,28.41,7.9848
27.8,1006,73.8,28.43,6.354
27.8,1006,73,28.44,9.63
27.9,1006.1,72.8,28.44,9.5976
27.8,1006.2,72.6,28.44,7.7076
27.9,1006.4,72.3,28.44,9.8784
27.9,1006.3,73.4,28.45,9.126
27.8,1006.6,74.4,28.44,10.0116
27.9,1006.8,73.5,28.44,11.0592
27.9,1006.9,75.9,28.41,9.7524
27.9,1007.2,73.6,28.32,11.25
27.9,1007.3,73.6,28.22,12.258
27.9,1007.4,74.1,28.25,13.482
27.9,1007.7,73.1,28.31,12.798
28.1,1008.1,75.1,28.35,12.1068
28.1,1008.3,73.1,28.38,10.926
28,1008.3,73,28.38,10.332
28.1,1008.4,73.7,28.36,9.3672
28.1,1008.4,72.7,28.36,9.7488
28.1,1008.6,72.7,28.36,9.2664
28.3,1008.7,72.6,28.36,8.9424
28.3,1009,72.7,28.38,7.8408
28.4,1009.2,72.4,28.41,7.3116
28.4,1009.4,73.8,28.43,6.9876
28.2,1009.7,73.9,28.45,7.4412
28.3,1009.8,74.4,28.45,7.4484
28.3,1009.8,73.4,28.45,6.426
28.2,1009.8,72.5,28.45,6.1164
28.4,1009.7,72.1,28.45,7.3296
28.4,1009.8,70.9,28.5,7.2936
28.6,1009.7,71,28.51,5.1264
28.7,1009.6,71.7,28.55,5.832
28.7,1009.5,73.9,28.55,7.9164
28.5,1009.4,70.8,28.55,8.532
28.5,1009.3,72.8,28.55,8.5356
28.5,1009.2,73.2,28.58,9.0288
28.4,1009.1,72.8,28.58,9.8028
28.4,1009,71.4,28.58,9.2232
28.4,1009,72,28.58,9.4968
28.5,1008.8,72.3,28.61,10.2348
28.4,1008.7,72,28.58,10.3932
28.5,1008.5,72.1,28.55,12.3048
28.5,1008.5,71.2,28.55,9.306
28.5,1008.6,72,28.55,10.3212
28.4,1008.6,70.7,28.55,9.5544
28.5,1008.4,70.6,28.55,8.91
28.5,1008.3,72.2,28.52,10.1088
28.5,1008.3,71.7,28.52,9.8352
28.5,1008.1,71.6,28.26,9.5328
28.5,1008.1,72.1,28.25,10.062
28.5,1008,71.1,27.97,10.8648
28.6,1008,72.1,27.79,9.9432
28.6,1007.8,70,27.84,10.0008
28.7,1007.7,72.3,27.89,10.296
28.6,1007.6,72,27.92,11.628
28.6,1007.4,72.2,27.94,10.1124
28.7,1007.3,73.1,27.95,10.6776
